,COUNTRY,C_ALPHAN,TRDBR,MNC,TRDPR,AUTO,IOPWR,GLBCTZ,IMMCRM,IMMGOOD,IMMJOB,IMMNEWCUL,IMMBADCUL,IMMEQURIGHT,IMMEXCLUDED,IMMEDU,IMMNUM,SEX,BIRTH,AGE,EDUCYRS,DEGREE,WORK,WRKHRS,EMPREL,NEMPLOY,WRKSUP,NSUP,TYPORG1,TYPORG2,ISCO88,MAINSTAT,PARTLIV,SPWORK,SPWRKHRS,SPEMPREL,SPWRKSUP,SPISCO88,SPMAINST,UNION,TOPBOT,VOTE_LE,BE_PRTY,CH_PRTY,CZ_PRTY,DE_PRTY,DK_PRTY,EE_PRTY,ES_PRTY,FI_PRTY,FR_PRTY,GB_PRTY,GE_PRTY,HR_PRTY,HU_PRTY,IE_PRTY,IL_PRTY,IN_PRTY,IS_PRTY,JP_PRTY,KR_PRTY,LT_PRTY,LV_PRTY,MX_PRTY,NO_PRTY,PH_PRTY,PT_PRTY,RU_PRTY,SE_PRTY,SI_PRTY,SK_PRTY,TR_PRTY,TW_PRTY,US_PRTY,ZA_PRTY,PARTY_LR,HHCHILDR,HHTODD,HOMPOP,US_INC,ZA_INC,MARITAL,URBRURAL,CASEID,names,UNEMP,TRAINEE,hhinc,inc_st
510,840,US,4,2,2,4,2,4,4,2,4,2,4,4,2,2,3,1,1964,50,16,3,1,50,1,0,1,0,NA,2,8152,1,1,1,40,1,0,2411,1,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,1.00E+05,NA,1,2,2.01308E+14,United States,0,0,1.00E+05,0.96357315
511,840,US,1,4,3,1,2,2,4,4,4,4,2,4,4,2,2,1,1925,89,14,3,2,0,1,0,0,0,NA,2,8311,6,NA,NA,0,0,0,NA,0,0,10,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,21750,NA,5,3,2.01308E+14,United States,0,0,21750,0.711973494
512,840,US,3,3,2,3,2,2,4,NA,3,4,4,4,2,4,4,2,1980,34,13,3,1,40,2,0,2,0,NA,2,5141,1,3,NA,0,0,0,NA,0,3,7,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,32500,NA,3,3,2.01308E+14,United States,0,0,32500,0.481786575
513,840,US,1,1,1,2,2,1,2,4,5,5,4,5,4,1,2,2,1964,50,12,3,2,0,1,0,0,0,NA,1,5131,7,3,NA,0,0,0,NA,0,0,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,500,NA,6,3,2.01308E+14,United States,0,0,500,1.166994148
514,840,US,2,3,2,3,3,1,4,1,5,1,3,4,3,1,3,2,1981,33,10,3,2,0,1,0,0,0,NA,2,3231,7,2,NA,0,0,0,NA,0,3,3,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,3,0,5,16750,NA,3,3,2.01308E+14,United States,0,0,16750,0.819037177
515,840,US,2,3,2,4,4,4,3,2,4,2,4,4,2,2,3,2,1975,39,16,5,1,36,1,0,2,0,NA,2,3231,1,1,1,40,1,0,1319,1,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,1,0,3,67500,NA,1,1,2.01308E+14,United States,0,0,67500,0.267659208
516,840,US,4,3,5,1,4,2,5,2,3,2,5,4,4,2,NA,1,1967,47,12,3,2,0,1,0,0,0,NA,2,2131,2,3,NA,0,0,0,NA,0,0,4,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,45000,NA,6,1,2.01308E+14,United States,1,0,45000,0.214127367
517,840,US,2,4,2,2,4,4,4,2,4,2,4,4,2,2,5,1,1962,52,14,3,1,55,1,0,1,0,NA,2,7200,1,3,NA,0,0,0,NA,0,3,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,1.00E+05,NA,3,1,2.01308E+14,United States,0,0,1.00E+05,0.96357315
518,840,US,2,1,1,5,4,1,4,4,1,2,1,5,5,4,5,2,1992,22,15,3,1,39,1,0,2,0,NA,2,9151,1,3,NA,0,0,0,NA,0,3,10,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,3,13750,NA,6,1,2.01308E+14,United States,0,0,13750,0.883275387
519,840,US,1,3,3,2,4,5,3,2,3,3,4,5,2,4,4,2,1948,66,18,6,2,0,1,0,0,0,NA,1,2331,6,3,NA,0,0,0,NA,0,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,32500,NA,5,1,2.01308E+14,United States,0,0,32500,0.481786575
520,840,US,2,2,2,2,3,5,5,2,5,2,4,3,2,1,3,1,1994,20,14,3,3,0,0,0,0,0,NA,NA,NA,3,3,NA,0,0,0,NA,0,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,4,55000,NA,6,1,2.01308E+14,United States,0,0,55000,0
521,840,US,1,4,2,3,4,5,4,2,4,2,4,4,2,2,3,1,1938,76,16,5,2,0,1,0,0,0,NA,2,1210,6,1,2,0,1,0,4115,6,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,6500,NA,1,1,2.01308E+14,United States,0,0,6500,1.038517728
522,840,US,2,3,2,3,3,2,4,2,2,2,3,4,4,2,2,2,1972,42,11,2,1,40,1,0,2,0,NA,1,8322,1,1,1,40,1,0,9140,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,23750,NA,1,1,2.01308E+14,United States,0,0,23750,0.669148021
523,840,US,2,NA,4,4,1,1,2,1,1,4,2,2,1,2,5,2,1961,53,12,3,1,40,1,0,1,0,NA,2,3432,1,1,NA,0,0,0,5169,0,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,2,0,3,27500,NA,4,1,2.01308E+14,United States,0,0,27500,0.588850258
524,840,US,4,3,2,4,4,5,4,3,4,3,4,2,4,2,3,2,1977,37,16,5,1,60,3,1,2,0,NA,2,3415,1,3,NA,0,0,0,NA,0,0,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,37500,NA,6,1,2.01308E+14,United States,0,0,37500,0.374722892
525,840,US,2,1,4,3,3,5,NA,3,3,2,4,2,2,2,3,2,1984,30,14,3,1,50,1,0,2,0,NA,2,3432,1,3,NA,0,0,0,NA,0,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,2,3,37500,NA,6,1,2.01308E+14,United States,0,0,37500,0.374722892
526,840,US,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,1,1938,76,12,3,2,0,1,0,0,0,NA,1,7232,6,2,2,0,1,0,5122,6,3,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,45000,NA,1,5,2.01308E+14,United States,0,0,45000,0.214127367
527,840,US,3,3,3,4,3,4,2,3,1,3,2,3,2,2,5,1,1984,30,14,4,2,0,1,0,0,0,NA,2,3231,7,1,NA,0,0,0,8151,0,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,1,1,3,5500,NA,6,5,2.01308E+14,United States,0,0,5500,1.059930465
528,840,US,2,1,3,2,2,4,2,5,2,5,2,4,1,2,3,1,1989,25,13,3,2,0,1,0,0,0,NA,1,7134,7,3,NA,0,0,0,NA,0,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,3,1.00E+05,NA,6,5,2.01308E+14,United States,0,0,1.00E+05,0.96357315
529,840,US,2,1,3,3,2,4,NA,2,3,3,2,5,1,NA,5,2,1965,49,12,3,1,20,2,0,2,0,NA,2,9131,1,3,NA,0,0,0,NA,0,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,18750,NA,4,5,2.01308E+14,United States,0,0,18750,0.776211704
530,840,US,3,2,3,3,2,3,4,3,3,2,4,4,3,2,5,2,1978,36,12,3,1,25,2,0,2,0,NA,2,3226,1,1,1,70,2,0,2213,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,3,160000,NA,1,5,2.01308E+14,United States,0,0,160000,2.24833735
531,840,US,2,1,NA,3,2,2,2,4,1,4,2,5,1,5,5,2,1963,51,12,2,2,0,1,0,0,0,NA,2,7200,5,2,NA,0,0,0,NA,0,0,4,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,16750,NA,6,2,2.01308E+14,United States,0,0,16750,0.819037177
532,840,US,2,2,4,NA,NA,4,3,2,4,2,4,2,3,2,4,2,1947,67,12,3,2,0,1,0,0,0,NA,2,3231,6,3,NA,0,0,0,NA,0,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,18750,NA,4,2,2.01308E+14,United States,0,0,18750,0.776211704
533,840,US,3,2,2,2,3,3,2,2,2,2,1,4,2,2,3,1,1985,29,16,5,1,40,1,0,1,0,NA,2,2230,1,3,NA,0,0,0,NA,0,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,55000,NA,6,2,2.01308E+14,United States,0,0,55000,0
534,840,US,3,3,2,3,3,4,4,3,4,2,4,2,3,2,3,1,1984,30,18,5,1,40,1,0,1,0,NA,1,2320,1,1,1,50,1,0,2445,1,0,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,1,3,120000,NA,1,2,2.01308E+14,United States,0,0,120000,1.391827883
535,840,US,4,1,2,3,3,5,4,3,4,2,2,5,1,2,5,1,1948,66,13,3,2,0,1,0,0,0,NA,2,8282,6,3,NA,0,0,0,NA,0,3,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,4,55000,NA,6,2,2.01308E+14,United States,0,0,55000,0
536,840,US,2,2,2,2,2,2,3,4,4,3,3,2,3,2,NA,2,1947,67,12,2,2,0,1,0,0,0,NA,2,4212,6,1,2,0,1,0,9141,6,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,32500,NA,1,2,2.01308E+14,United States,0,0,32500,0.481786575
537,840,US,1,2,2,NA,2,4,4,5,5,4,2,5,1,2,5,2,1959,55,12,3,1,60,2,0,2,0,NA,2,1233,1,1,1,40,1,0,9333,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,99,990,99,0,0,2,45000,NA,1,2,2.01308E+14,United States,0,0,45000,0.214127367
538,840,US,3,3,2,4,3,5,5,2,2,2,5,4,1,1,5,2,1983,31,20,5,1,40,1,0,2,0,NA,2,4115,1,1,1,40,1,0,9333,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,67500,NA,1,2,2.01308E+14,United States,0,0,67500,0.267659208
539,840,US,3,3,3,4,4,4,4,2,3,2,3,4,3,2,NA,2,1975,39,13,3,2,0,1,0,0,0,NA,2,4142,2,3,NA,0,0,0,NA,0,0,4,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,1,0,2,9000,NA,6,1,2.01308E+14,United States,1,0,9000,0.984985887
540,840,US,2,2,NA,4,4,NA,3,2,NA,2,NA,2,4,2,3,2,1942,72,11,2,3,0,0,0,0,0,NA,NA,NA,6,3,NA,0,0,0,NA,0,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,500,NA,4,1,2.01308E+14,United States,0,0,500,1.166994148
541,840,US,3,3,2,4,4,4,4,3,4,2,4,3,2,2,3,2,1971,43,12,3,1,30,1,0,2,0,NA,2,9160,1,2,1,45,1,0,7230,1,1,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,2,0,3,82500,NA,1,2,2.01308E+14,United States,0,0,82500,0.588850258
542,840,US,4,1,2,4,2,2,5,1,5,1,1,2,5,1,2,1,1988,26,12,3,1,8,1,0,2,0,NA,2,7129,1,3,NA,0,0,0,NA,0,3,7,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,11250,NA,6,1,2.01308E+14,United States,0,0,11250,0.936807229
543,840,US,2,3,NA,4,4,3,3,3,4,3,4,4,4,2,NA,2,1958,56,16,3,1,37,1,0,1,0,NA,1,4110,1,1,NA,0,0,0,NA,0,3,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,16750,NA,4,1,2.01308E+14,United States,0,0,16750,0.819037177
544,840,US,3,4,1,3,4,4,5,1,5,NA,4,1,5,1,3,2,1971,43,6,1,2,0,1,0,0,0,NA,2,2446,7,1,1,40,1,0,9140,1,1,NA,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,2,1,5,27500,NA,1,1,2.01308E+14,United States,0,0,27500,0.588850258
545,840,US,4,2,2,4,4,4,4,2,4,4,4,4,4,2,NA,2,1981,33,8,1,1,40,1,0,2,0,NA,2,5123,1,1,NA,0,0,0,9312,0,3,3,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,13750,NA,4,1,2.01308E+14,United States,0,0,13750,0.883275387
546,840,US,2,3,3,NA,3,5,5,2,3,3,3,3,3,2,3,2,1978,36,12,3,2,0,1,0,0,0,NA,1,9140,7,1,1,50,1,0,8322,1,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,4,0,7,32500,NA,1,2,2.01308E+14,United States,0,0,32500,0.481786575
547,840,US,4,4,3,4,4,4,5,2,4,2,4,2,4,2,3,1,1971,43,14,3,1,40,1,0,1,0,NA,2,5200,1,2,NA,0,0,0,NA,0,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,55000,NA,4,2,2.01308E+14,United States,0,0,55000,0
548,840,US,4,4,2,3,4,4,5,2,4,2,4,2,4,2,3,1,1982,32,12,3,1,40,1,0,2,0,NA,2,6113,1,3,NA,0,0,0,NA,0,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,3,32500,NA,6,2,2.01308E+14,United States,0,0,32500,0.481786575
549,840,US,4,4,2,4,4,4,4,4,4,2,4,2,4,2,3,1,1978,36,12,3,1,40,1,0,2,0,NA,2,1313,1,3,NA,0,0,0,NA,0,1,NA,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,120000,NA,4,2,2.01308E+14,United States,0,0,120000,1.391827883
550,840,US,3,3,2,3,3,4,4,3,3,3,3,4,4,4,3,1,1992,22,16,5,2,0,1,0,2,0,NA,2,3132,1,3,NA,0,0,0,NA,0,3,4,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,3,990,6,0,0,3,45000,NA,6,2,2.01308E+14,United States,0,0,45000,0.214127367
551,840,US,2,2,1,4,3,4,4,2,4,2,4,4,2,2,4,2,1950,64,12,3,1,40,1,0,2,0,NA,2,4131,1,1,1,24,1,0,6113,1,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,82500,NA,1,2,2.01308E+14,United States,0,0,82500,0.588850258
552,840,US,2,3,2,4,4,4,4,2,2,2,4,5,2,2,4,2,1971,43,16,5,1,40,1,0,2,0,NA,2,2132,1,1,1,45,1,0,2131,1,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,2,0,4,160000,NA,1,2,2.01308E+14,United States,0,0,160000,2.24833735
553,840,US,4,2,2,2,4,4,4,1,2,1,5,2,2,1,2,1,1964,50,16,6,1,60,1,0,1,0,NA,1,2310,1,3,NA,0,0,0,NA,0,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,1,0,2,1.00E+05,NA,4,1,2.01308E+14,United States,0,0,1.00E+05,0.96357315
554,840,US,2,2,3,3,2,3,3,3,2,2,3,4,2,1,4,1,1970,44,15,3,1,54,1,0,2,0,NA,2,8200,1,1,1,32,2,0,5141,1,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,3,990,6,3,1,6,55000,NA,1,1,2.01308E+14,United States,0,0,55000,0
555,840,US,3,4,4,4,4,3,4,3,4,3,3,2,4,3,3,2,1993,21,12,3,1,5,1,0,2,0,NA,1,5131,1,2,NA,0,0,0,NA,0,0,3,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,1,2,6,67500,NA,6,1,2.01308E+14,United States,0,0,67500,0.267659208
556,840,US,4,4,2,3,3,3,4,3,4,3,4,3,4,3,2,2,1952,62,18,6,1,35,3,8,1,0,NA,2,1239,1,1,1,35,1,0,2132,1,3,10,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,120000,NA,1,1,2.01308E+14,United States,0,0,120000,1.391827883
557,840,US,4,3,2,3,4,5,3,3,2,3,3,5,1,2,4,1,1985,29,20,6,1,35,1,0,1,0,NA,2,2222,1,1,1,40,1,0,2421,1,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,160000,NA,1,1,2.01308E+14,United States,0,0,160000,2.24833735
558,840,US,NA,1,1,1,NA,2,3,3,4,2,3,3,2,2,NA,1,1952,62,3,0,1,40,1,0,2,0,NA,2,9333,1,3,NA,0,0,0,NA,0,0,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,27500,NA,3,1,2.01308E+14,United States,0,0,27500,0.588850258
559,840,US,4,2,2,4,3,2,5,3,4,2,4,4,2,3,3,2,1971,43,12,3,1,38,1,0,2,0,NA,2,4131,1,1,NA,0,0,0,7141,0,0,5,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,1,1,4,21750,NA,4,1,2.01308E+14,United States,0,0,21750,0.711973494
560,840,US,2,2,2,NA,3,4,4,2,3,3,4,2,3,2,3,2,1964,50,12,3,1,24,2,0,2,0,NA,2,9131,1,1,1,56,1,0,7222,1,3,3,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,55000,NA,1,1,2.01308E+14,United States,0,0,55000,0
561,840,US,NA,2,3,3,4,4,4,4,2,2,2,4,3,2,5,1,1969,45,12,3,2,0,1,0,0,0,NA,2,7240,2,3,NA,0,0,0,NA,0,0,NA,0,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,27500,NA,6,1,2.01308E+14,United States,1,0,27500,0.588850258
562,840,US,2,1,2,1,3,2,5,2,2,2,4,2,2,2,3,1,1988,26,15,3,1,30,1,0,1,0,NA,2,5131,1,3,NA,0,0,0,NA,0,0,4,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,13750,NA,6,1,2.01308E+14,United States,0,0,13750,0.883275387
563,840,US,3,2,2,3,3,4,5,2,4,2,4,4,1,1,3,2,1952,62,16,5,1,8,2,0,2,0,NA,2,2446,1,1,1,40,1,0,1210,1,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,120000,NA,1,2,2.01308E+14,United States,0,0,120000,1.391827883
564,840,US,1,2,1,2,2,2,2,2,2,4,NA,4,2,2,2,1,1959,55,9,2,1,40,2,0,1,0,NA,2,7231,1,2,2,0,1,0,4211,7,3,8,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,27500,NA,1,2,2.01308E+14,United States,0,0,27500,0.588850258
565,840,US,1,1,2,4,2,2,2,2,2,4,2,3,2,2,4,1,1964,50,12,2,1,40,1,0,2,0,NA,1,9312,1,3,NA,0,0,0,NA,0,0,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,32500,NA,4,2,2.01308E+14,United States,0,0,32500,0.481786575
566,840,US,2,2,3,NA,3,5,3,3,3,NA,NA,5,NA,2,5,2,1964,50,14,4,1,32,1,0,1,0,NA,2,5123,1,3,NA,0,0,0,NA,0,3,7,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,11250,NA,4,2,2.01308E+14,United States,0,0,11250,0.936807229
567,840,US,2,4,2,4,1,4,3,2,4,2,4,2,1,2,5,1,1941,73,12,3,2,0,1,0,0,0,NA,2,4122,6,1,2,0,1,0,4211,6,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,37500,NA,1,2,2.01308E+14,United States,0,0,37500,0.374722892
568,840,US,1,2,3,3,NA,3,5,1,5,1,5,3,1,3,3,2,1961,53,18,6,1,46,1,0,1,0,NA,2,3231,1,2,1,50,1,0,3118,1,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,45000,NA,1,1,2.01308E+14,United States,0,0,45000,0.214127367
569,840,US,3,3,3,3,3,4,2,4,2,2,4,4,4,2,3,2,1961,53,12,3,1,40,1,0,2,0,NA,1,2340,1,3,NA,0,0,0,NA,0,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,3,18750,NA,4,1,2.01308E+14,United States,0,0,18750,0.776211704
570,840,US,4,3,4,2,2,4,4,2,4,2,4,4,4,4,3,2,1960,54,15,3,1,40,1,0,2,0,NA,2,3415,1,3,NA,0,0,0,NA,0,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,32500,NA,4,1,2.01308E+14,United States,0,0,32500,0.481786575
571,840,US,2,3,3,5,3,3,3,3,3,3,3,NA,2,2,3,2,1952,62,10,2,1,30,1,0,1,0,NA,2,3231,1,2,NA,0,0,0,NA,0,0,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,27500,NA,5,1,2.01308E+14,United States,0,0,27500,0.588850258
572,840,US,4,2,3,2,4,2,4,2,3,2,4,4,3,2,3,2,1982,32,19,5,2,0,1,0,0,0,NA,2,2142,2,1,1,42,1,0,9333,1,3,4,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,1,0,2,55000,NA,1,1,2.01308E+14,United States,1,0,55000,0
573,840,US,3,3,2,2,3,4,4,3,3,2,3,2,1,2,3,1,1947,67,12,3,1,28,1,0,2,0,NA,2,9151,1,1,2,0,1,0,2446,7,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,55000,NA,1,2,2.01308E+14,United States,0,0,55000,0
574,840,US,5,3,3,1,3,1,5,1,5,1,5,1,5,1,3,1,1989,25,12,3,2,0,1,0,0,0,NA,2,5220,3,3,NA,0,0,0,NA,0,0,4,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,11250,NA,6,1,2.01308E+14,United States,0,0,11250,0.936807229
575,840,US,5,3,2,3,3,3,4,2,4,2,4,1,4,1,3,2,1993,21,12,2,1,12,2,0,2,0,NA,2,9131,1,3,NA,0,0,0,NA,0,0,5,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,2,0,4,2000,NA,6,1,2.01308E+14,United States,0,0,2000,1.134875043
576,840,US,1,1,1,1,2,2,1,1,4,1,2,4,2,4,4,1,1965,49,12,3,1,40,1,0,2,0,NA,2,6113,1,2,1,48,1,0,1233,1,0,4,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,1,0,2,45000,NA,1,1,2.01308E+14,United States,0,0,45000,0.214127367
